Order Date,Sales
11-06-2017,4288.75
12-06-2017,10.68
13-06-2017,1156.018
14-06-2017,0
15-06-2017,4057.51
16-06-2017,2724.194
17-06-2017,3896.672
18-06-2017,1031.1555
19-06-2017,2115.941
20-06-2017,1028.228
21-06-2017,595.656
22-06-2017,579.019
23-06-2017,0
24-06-2017,1287.614
25-06-2017,1508.352
26-06-2017,4224.136
27-06-2017,1644.906
28-06-2017,0
29-06-2017,4521.9912
30-06-2017,4721.977
01-07-2017,3395.59
02-07-2017,0
03-07-2017,166.59
04-07-2017,1971.2905
05-07-2017,2549.468
06-07-2017,0
07-07-2017,1620.25
08-07-2017,3479.624
09-07-2017,3848.565
10-07-2017,2749.21
11-07-2017,2413.378
12-07-2017,2916.514
13-07-2017,504.542
14-07-2017,3598.934
15-07-2017,2132.229
16-07-2017,316.636
17-07-2017,2191.873
18-07-2017,2106.794
19-07-2017,0
20-07-2017,2283.208
21-07-2017,3685.944
22-07-2017,556.314
23-07-2017,898.188
24-07-2017,2399.96
25-07-2017,798.742
26-07-2017,2012.302
27-07-2017,1142.68
28-07-2017,1170.564
29-07-2017,1391.294
30-07-2017,523.376
31-07-2017,1558.028
01-08-2017,892.98
02-08-2017,0
03-08-2017,843.1
04-08-2017,6401.93
05-08-2017,3658.554
06-08-2017,2227.038
07-08-2017,1980.264
08-08-2017,0
09-08-2017,2184.327
10-08-2017,608.356
11-08-2017,384.1
12-08-2017,7643.041
13-08-2017,2643.164
14-08-2017,440.736
15-08-2017,1949.872
16-08-2017,80.564
17-08-2017,9517.288
18-08-2017,7078.484
19-08-2017,512.446
20-08-2017,692.95
21-08-2017,8551.054
22-08-2017,524.54
23-08-2017,4590.344
24-08-2017,685.056
25-08-2017,361.988
26-08-2017,190.66
27-08-2017,6190.538
28-08-2017,1443.632
29-08-2017,235.468
30-08-2017,0
31-08-2017,3162.83
01-09-2017,274.491
02-09-2017,773.764
03-09-2017,710.804
04-09-2017,1626.71
05-09-2017,1078.222
06-09-2017,939.133
07-09-2017,1671.214
08-09-2017,0
09-09-2017,4356.061
10-09-2017,1496.589
11-09-2017,4751.492
12-09-2017,5470.39
13-09-2017,15.92
14-09-2017,4367.347
15-09-2017,7285.026
16-09-2017,849.65
17-09-2017,4979.226
18-09-2017,1511.93
19-09-2017,1648.188
20-09-2017,7359.918
21-09-2017,338.172
22-09-2017,7871.213
23-09-2017,2395.786
24-09-2017,6450.462
25-09-2017,1412.213
26-09-2017,1486.576
27-09-2017,0
28-09-2017,559.271
29-09-2017,1944.08
30-09-2017,540.76
01-10-2017,0
02-10-2017,227.103
03-10-2017,1252.952
04-10-2017,755.529
05-10-2017,0
06-10-2017,2513.343
07-10-2017,359.214
08-10-2017,1823.07
09-10-2017,2506.646
10-10-2017,239.358
11-10-2017,4007.548
12-10-2017,3873.559
13-10-2017,8405.802
14-10-2017,134.332
15-10-2017,1017.94
16-10-2017,3473.597
17-10-2017,126.352
18-10-2017,0
19-10-2017,2781.8702
20-10-2017,1333.858
21-10-2017,4537.201
22-10-2017,15158.877
23-10-2017,3352.394
24-10-2017,529.085
25-10-2017,0
26-10-2017,999.868
27-10-2017,1086.32
28-10-2017,408.726
29-10-2017,46.96
30-10-2017,4025.73
31-10-2017,523.928
01-11-2017,0
02-11-2017,1241.516
03-11-2017,1973.708
04-11-2017,319.806
05-11-2017,449.469
06-11-2017,1580.894
07-11-2017,1728.892
08-11-2017,708.726
09-11-2017,5564.006
10-11-2017,0
11-11-2017,1815.218
12-11-2017,2823.965
13-11-2017,6633.4202
14-11-2017,834.658
15-11-2017,559.2
16-11-2017,4755.234
17-11-2017,13694.8828
18-11-2017,1469.756
19-11-2017,7397.272
20-11-2017,2988.274
21-11-2017,2236.184
22-11-2017,35.712
23-11-2017,1153.109
24-11-2017,4959.641
25-11-2017,3666.157
26-11-2017,5048.172
27-11-2017,1618.254
28-11-2017,6912.944
29-11-2017,491.888
30-11-2017,6645.282
01-12-2017,848.52
02-12-2017,0
03-12-2017,353.28
04-12-2017,69.66
05-12-2017,970.384
06-12-2017,1679.968
07-12-2017,3.816
08-12-2017,3693.084
09-12-2017,491.55
10-12-2017,5635.354
11-12-2017,2911.386
12-12-2017,0
13-12-2017,580.936
14-12-2017,3897.714
15-12-2017,306.888
16-12-2017,858.702
17-12-2017,2027.758
18-12-2017,3645.911
19-12-2017,1895.926
20-12-2017,377.736
21-12-2017,2140.94
22-12-2017,7442.021
23-12-2017,1926.776
24-12-2017,6233.054
25-12-2017,2698.927
26-12-2017,814.594
27-12-2017,177.636
28-12-2017,1657.3508
29-12-2017,2915.534
30-12-2017,713.79
31-12-2017,0
