Order Date,Sales
22-09-2014,4.608
22-09-2014,331.536
22-09-2014,169.45
22-09-2014,40.68
22-09-2014,97.44
23-09-2014,18.464
23-09-2014,139.44
23-09-2014,11.12
23-09-2014,12.94
23-09-2014,9.84
23-09-2014,83.984
23-09-2014,9449.95
23-09-2014,435.999
23-09-2014,28.8
23-09-2014,32.4
23-09-2014,404.9
23-09-2014,34.5
24-09-2014,211.96
25-09-2014,300.5328
25-09-2014,14.576
25-09-2014,2.724
25-09-2014,33.792
25-09-2014,3.264
26-09-2014,310.12
26-09-2014,32.896
26-09-2014,3.152
26-09-2014,143.952
26-09-2014,585.552
26-09-2014,0.876
26-09-2014,153.824
26-09-2014,41.376
26-09-2014,19.44
26-09-2014,21.184
26-09-2014,145.568
26-09-2014,5.97
26-09-2014,16.704
27-09-2014,81.98
27-09-2014,603.92
27-09-2014,87.54
28-09-2014,46.26
28-09-2014,96.256
28-09-2014,337.088
28-09-2014,10.688
29-09-2014,8.72
29-09-2014,4.224
29-09-2014,6.48
29-09-2014,409.272
29-09-2014,1801.632
29-09-2014,55.44
29-09-2014,1395.54
29-09-2014,2348.82
29-09-2014,686.32
29-09-2014,117.36
29-09-2014,18.9
29-09-2014,67.176
29-09-2014,6.16
29-09-2014,807.75
29-09-2014,62.18
29-09-2014,204.6
29-09-2014,20.928
29-09-2014,10.048
29-09-2014,77.52
30-09-2014,15.552
30-09-2014,69.216
30-09-2014,795.408
30-09-2014,43.176
30-09-2014,48.94
30-09-2014,15.24
01-10-2014,51.94
01-10-2014,2.89
03-10-2014,636.408
03-10-2014,83.168
03-10-2014,22.38
05-10-2014,158.13
05-10-2014,41.04
05-10-2014,349.965
05-10-2014,256.784
05-10-2014,1432
05-10-2014,39.96
05-10-2014,43.6
05-10-2014,22.32
06-10-2014,491.55
09-10-2014,21.728
09-10-2014,1487.04
09-10-2014,81.92
09-10-2014,9.64
09-10-2014,254.9
10-10-2014,255.85
10-10-2014,18.264
10-10-2014,122.352
10-10-2014,46.872
10-10-2014,755.944
10-10-2014,719.952
10-10-2014,0.898
10-10-2014,11.98
10-10-2014,15.28
10-10-2014,101.994
11-10-2014,563.94
11-10-2014,10.99
11-10-2014,12.84
11-10-2014,601.536
11-10-2014,62.24
11-10-2014,535.41
11-10-2014,39.88
11-10-2014,3.9
11-10-2014,15.84
11-10-2014,62.94
11-10-2014,53.2
11-10-2014,39.84
12-10-2014,91.36
12-10-2014,106.344
12-10-2014,25.92
12-10-2014,338.352
12-10-2014,11.36
13-10-2014,245.98
13-10-2014,1298.55
13-10-2014,25.78
13-10-2014,7.752
13-10-2014,213.92
13-10-2014,18.94
13-10-2014,22.96
13-10-2014,315.2
13-10-2014,15.18
13-10-2014,36.4
13-10-2014,11.52
14-10-2014,1999.96
14-10-2014,177
14-10-2014,22.92
14-10-2014,322.192
14-10-2014,269.9
14-10-2014,79.45
14-10-2014,2.946
14-10-2014,3.16
14-10-2014,1628.82
14-10-2014,19.136
15-10-2014,183.372
15-10-2014,7.968
15-10-2014,15.384
16-10-2014,179.97
16-10-2014,14.352
17-10-2014,10.78
17-10-2014,119.976
17-10-2014,5.312
18-10-2014,545.88
18-10-2014,52.512
18-10-2014,10.048
18-10-2014,186.912
18-10-2014,1394.95
18-10-2014,275.97
18-10-2014,605.34
18-10-2014,1.344
18-10-2014,61.96
19-10-2014,20.064
19-10-2014,13.44
19-10-2014,2.992
19-10-2014,321.552
19-10-2014,117.576
19-10-2014,18.75
19-10-2014,146.73
20-10-2014,8.682
20-10-2014,211.96
20-10-2014,505.32
20-10-2014,319.968
20-10-2014,328.59
20-10-2014,98.352
20-10-2014,3.808
20-10-2014,24.424
21-10-2014,591.32
21-10-2014,121.792
21-10-2014,194.7
21-10-2014,36.36
21-10-2014,409.59
21-10-2014,2.84
22-10-2014,129.92
22-10-2014,93.888
24-10-2014,10.368
24-10-2014,11.85
24-10-2014,34.272
25-10-2014,40.776
25-10-2014,13.698
25-10-2014,49.408
26-10-2014,63.92
26-10-2014,383.96
27-10-2014,11.952
27-10-2014,10.368
28-10-2014,141.4
28-10-2014,616.998
28-10-2014,480.74
28-10-2014,6.28
28-10-2014,7.184
28-10-2014,257.98
29-10-2014,75.88
29-10-2014,2735.952
29-10-2014,1.98
31-10-2014,251.91
31-10-2014,12.39
31-10-2014,385.686
31-10-2014,17.67
31-10-2014,405.64
31-10-2014,742.336
31-10-2014,146.352
31-10-2014,14.76
31-10-2014,80.3
31-10-2014,1604.9
31-10-2014,10.16
31-10-2014,11.34
31-10-2014,1421.664
31-10-2014,19.296
31-10-2014,34.08
31-10-2014,64.74
31-10-2014,15.968
31-10-2014,49.25
31-10-2014,73.584
01-11-2014,9.94
02-11-2014,9.64
02-11-2014,51.9
02-11-2014,332.94
02-11-2014,64.96
02-11-2014,1256.22
02-11-2014,17.46
02-11-2014,234.45
02-11-2014,60.89
02-11-2014,14.94
03-11-2014,587.97
03-11-2014,32.96
03-11-2014,146.76
03-11-2014,8.32
03-11-2014,7.98
03-11-2014,108.92
03-11-2014,10.464
03-11-2014,14.94
04-11-2014,383.976
04-11-2014,758.352
04-11-2014,10.368
04-11-2014,87.08
04-11-2014,217.44
04-11-2014,6.912
04-11-2014,9.584
04-11-2014,105.584
04-11-2014,335.944
05-11-2014,104.58
05-11-2014,1212.96
05-11-2014,100.792
05-11-2014,35.91
05-11-2014,46.864
05-11-2014,58.112
05-11-2014,17.472
05-11-2014,66.112
07-11-2014,575.968
07-11-2014,18.28
07-11-2014,177.2
07-11-2014,197.97
07-11-2014,164.85
07-11-2014,10.368
07-11-2014,14.4
07-11-2014,124.11
07-11-2014,854.94
07-11-2014,49.12
08-11-2014,375.34
08-11-2014,12.35
08-11-2014,40.97
08-11-2014,22.96
09-11-2014,127.95
10-11-2014,201.432
10-11-2014,8.92
10-11-2014,7.31
10-11-2014,345
10-11-2014,433.568
10-11-2014,31.92
10-11-2014,7.64
10-11-2014,63.47
10-11-2014,281.904
11-11-2014,262.336
11-11-2014,7.3
11-11-2014,521.96
11-11-2014,7.78
11-11-2014,23.968
11-11-2014,123.92
11-11-2014,223.92
11-11-2014,797.944
11-11-2014,665.88
11-11-2014,575.928
11-11-2014,10.984
11-11-2014,148.48
11-11-2014,46.35
11-11-2014,22.98
11-11-2014,1.234
11-11-2014,241.176
11-11-2014,3.392
11-11-2014,67.56
11-11-2014,559.984
11-11-2014,21.72
11-11-2014,112.648
11-11-2014,30.48
11-11-2014,896.99
11-11-2014,2033.584
11-11-2014,102.13
11-11-2014,603.92
14-11-2014,32.4
14-11-2014,11.52
14-11-2014,11.36
14-11-2014,12.72
14-11-2014,20.736
14-11-2014,43.8
14-11-2014,69.264
14-11-2014,832.93
15-11-2014,20.46
15-11-2014,772.47
15-11-2014,10.95
15-11-2014,24.896
15-11-2014,604.656
15-11-2014,10.11
15-11-2014,333.056
15-11-2014,4.224
16-11-2014,29.12
16-11-2014,169.45
16-11-2014,5.22
16-11-2014,344.91
16-11-2014,78.35
16-11-2014,79.968
16-11-2014,37.296
16-11-2014,273.96
16-11-2014,31.68
16-11-2014,305.9745
17-11-2014,124.41
17-11-2014,34.44
17-11-2014,12.448
17-11-2014,733.95
17-11-2014,241.44
17-11-2014,479.9
17-11-2014,657.93
17-11-2014,99.98
17-11-2014,2152.776
17-11-2014,7.08
17-11-2014,4007.84
17-11-2014,2934.33
17-11-2014,57.75
18-11-2014,2.892
18-11-2014,60.312
18-11-2014,14.48
18-11-2014,50.997
18-11-2014,424.116
18-11-2014,67.15
18-11-2014,539.964
18-11-2014,145.98
18-11-2014,730.2
18-11-2014,76.792
18-11-2014,8.544
18-11-2014,137.54
18-11-2014,21.98
18-11-2014,9.588
18-11-2014,11.808
18-11-2014,35.808
18-11-2014,381.72
18-11-2014,1.944
18-11-2014,392.94
18-11-2014,292.1
19-11-2014,22.5
19-11-2014,281.97
19-11-2014,503.96
19-11-2014,1025.88
19-11-2014,5.88
19-11-2014,213.08
19-11-2014,47.496
19-11-2014,149.95
19-11-2014,221.16
19-11-2014,166.44
19-11-2014,4548.81
19-11-2014,9.96
19-11-2014,29
20-11-2014,34.74
20-11-2014,25.92
20-11-2014,12.96
20-11-2014,833.94
21-11-2014,6.58
21-11-2014,12.96
21-11-2014,5.46
21-11-2014,36.99
21-11-2014,629.1
21-11-2014,1.632
21-11-2014,267.96
21-11-2014,94.99
21-11-2014,193.95
22-11-2014,9.98
22-11-2014,16.23
22-11-2014,11.36
22-11-2014,319.9
22-11-2014,6.928
22-11-2014,53.82
22-11-2014,9.96
22-11-2014,675.12
23-11-2014,381.44
23-11-2014,29.99
23-11-2014,14.67
23-11-2014,34.176
23-11-2014,21.84
23-11-2014,23.472
23-11-2014,62.808
23-11-2014,6.368
23-11-2014,5.544
23-11-2014,603.92
23-11-2014,155.372
23-11-2014,23.68
24-11-2014,15.96
24-11-2014,111.79
24-11-2014,5.742
24-11-2014,151.92
24-11-2014,111.15
24-11-2014,120.712
24-11-2014,144.12
24-11-2014,151.72
24-11-2014,1049.97
24-11-2014,25.92
24-11-2014,646.2
24-11-2014,35.168
24-11-2014,12.096
24-11-2014,611.058
24-11-2014,485.88
24-11-2014,1502.376
24-11-2014,2.624
24-11-2014,197.58
24-11-2014,196.62
25-11-2014,7.44
25-11-2014,51.016
25-11-2014,1218.735
25-11-2014,24.672
25-11-2014,5.904
25-11-2014,52.96
25-11-2014,26.76
25-11-2014,320.88
25-11-2014,6.096
25-11-2014,23.88
25-11-2014,539.92
25-11-2014,1117.92
25-11-2014,725.344
25-11-2014,2.52
25-11-2014,275.952
25-11-2014,15.696
26-11-2014,11.52
26-11-2014,81.98
26-11-2014,438.336
26-11-2014,40.54
26-11-2014,14.94
26-11-2014,7.312
26-11-2014,4.32
26-11-2014,93.15
26-11-2014,669.08
26-11-2014,17.088
26-11-2014,12.912
26-11-2014,279.96
26-11-2014,15.552
26-11-2014,19.3
27-11-2014,3.76
27-11-2014,199.9
28-11-2014,397.6
28-11-2014,45.66
28-11-2014,139.93
28-11-2014,64.02
28-11-2014,17.248
28-11-2014,43.68
28-11-2014,41.4
28-11-2014,13.12
28-11-2014,85.96
28-11-2014,14.67
28-11-2014,7.36
28-11-2014,998.85
28-11-2014,411.332
29-11-2014,12.624
29-11-2014,25.06
29-11-2014,30.4
29-11-2014,5.04
29-11-2014,575.92
30-11-2014,62.28
30-11-2014,47.992
30-11-2014,6.642
30-11-2014,102.24
02-12-2014,129.568
04-12-2014,39.68
04-12-2014,308.499
04-12-2014,18.088
04-12-2014,438.368
04-12-2014,1075.088
04-12-2014,32.4
05-12-2014,700.056
05-12-2014,34.79
07-12-2014,16.032
07-12-2014,23.84
07-12-2014,123.136
07-12-2014,3.488
07-12-2014,255.936
07-12-2014,512.358
07-12-2014,35.856
07-12-2014,22.288
07-12-2014,249.75
07-12-2014,11.264
07-12-2014,7.712
07-12-2014,698.352
08-12-2014,196.21
08-12-2014,2.952
08-12-2014,47.96
08-12-2014,5.552
08-12-2014,158.928
08-12-2014,211.248
08-12-2014,31.104
08-12-2014,85.44
08-12-2014,14.04
08-12-2014,272.61
08-12-2014,806.336
09-12-2014,3785.292
09-12-2014,15.216
09-12-2014,331.96
09-12-2014,357.93
09-12-2014,57.4
09-12-2014,69.99
09-12-2014,40.56
09-12-2014,10.368
09-12-2014,166.84
09-12-2014,63.924
09-12-2014,5.18
10-12-2014,22.24
10-12-2014,14.9
10-12-2014,21.39
11-12-2014,2.672
11-12-2014,67.9932
11-12-2014,25.128
11-12-2014,127.984
11-12-2014,36.288
11-12-2014,49.632
11-12-2014,629.064
11-12-2014,11.96
11-12-2014,79.512
11-12-2014,7.872
11-12-2014,16.656
12-12-2014,254.9745
12-12-2014,12.54
12-12-2014,8.94
12-12-2014,764.688
12-12-2014,210.392
12-12-2014,3610.848
12-12-2014,43.31
12-12-2014,23.472
12-12-2014,9.24
13-12-2014,12.39
13-12-2014,2.92
13-12-2014,94.428
13-12-2014,5.214
13-12-2014,87.96
13-12-2014,90.24
14-12-2014,6999.96
14-12-2014,35.016
14-12-2014,2.624
14-12-2014,9.264
14-12-2014,263.96
14-12-2014,2.896
14-12-2014,186.304
14-12-2014,5.104
14-12-2014,136.53
15-12-2014,763.28
15-12-2014,6.16
15-12-2014,40.68
15-12-2014,445.802
15-12-2014,8.544
16-12-2014,36.288
16-12-2014,1.167
16-12-2014,319.968
16-12-2014,29.46
16-12-2014,114.2
16-12-2014,8.624
16-12-2014,1403.92
16-12-2014,99.98
16-12-2014,56.568
16-12-2014,1013.832
16-12-2014,241.568
16-12-2014,395
16-12-2014,627.168
16-12-2014,1.984
16-12-2014,44.46
17-12-2014,5.484
17-12-2014,40.05
19-12-2014,211.168
19-12-2014,1819.86
19-12-2014,4.812
19-12-2014,7.27
19-12-2014,583.8
19-12-2014,152.76
19-12-2014,14.62
19-12-2014,323.976
19-12-2014,32.592
19-12-2014,15.552
19-12-2014,22.55
19-12-2014,247.8
20-12-2014,62.31
20-12-2014,242.352
20-12-2014,51.968
20-12-2014,2244.48
20-12-2014,221.92
20-12-2014,31.05
20-12-2014,71.976
20-12-2014,1103.97
20-12-2014,455.1
20-12-2014,122.48
20-12-2014,190.848
20-12-2014,3.69
20-12-2014,662.88
20-12-2014,447.944
20-12-2014,155.12
20-12-2014,8.448
20-12-2014,4.13
20-12-2014,47.3
20-12-2014,25.92
20-12-2014,65.44
20-12-2014,19.432
20-12-2014,192.186
20-12-2014,43.512
20-12-2014,487.984
21-12-2014,18.24
21-12-2014,572.16
21-12-2014,1325.76
21-12-2014,17.28
22-12-2014,132.16
22-12-2014,216.4
22-12-2014,296.712
22-12-2014,124.032
22-12-2014,17.904
22-12-2014,11.76
23-12-2014,424.272
23-12-2014,45.528
23-12-2014,64.784
23-12-2014,83.92
23-12-2014,5.184
23-12-2014,56.52
23-12-2014,53.316
23-12-2014,1.344
23-12-2014,207.24
24-12-2014,292.272
24-12-2014,173.656
24-12-2014,23.99
24-12-2014,818.376
24-12-2014,62.85
24-12-2014,13.97
24-12-2014,142.86
24-12-2014,361.96
24-12-2014,30.36
24-12-2014,9.568
24-12-2014,20.34
26-12-2014,227.136
26-12-2014,11.91
26-12-2014,81.552
26-12-2014,18.264
26-12-2014,300.416
26-12-2014,34.656
26-12-2014,218.352
26-12-2014,8.016
26-12-2014,27.552
26-12-2014,8.69
26-12-2014,230.352
26-12-2014,191.88
26-12-2014,3.48
26-12-2014,600.558
26-12-2014,78.6
27-12-2014,10.98
27-12-2014,4.984
27-12-2014,37.056
27-12-2014,51.45
27-12-2014,946.764
27-12-2014,230.28
27-12-2014,11.56
27-12-2014,7.86
27-12-2014,12.84
27-12-2014,32.952
27-12-2014,498
27-12-2014,118.16
27-12-2014,30.016
27-12-2014,182.352
27-12-2014,767.214
27-12-2014,23.92
28-12-2014,704.25
28-12-2014,99.136
28-12-2014,51.15
28-12-2014,998.82
28-12-2014,1737.18
28-12-2014,141.76
29-12-2014,119.8
29-12-2014,319.968
29-12-2014,88.8
29-12-2014,8.736
29-12-2014,38.976
29-12-2014,48.36
29-12-2014,33.29
29-12-2014,14.352
29-12-2014,21.12
29-12-2014,191.976
29-12-2014,23.976
29-12-2014,767.952
29-12-2014,24.9
29-12-2014,70.56
29-12-2014,24.56
29-12-2014,274.77
30-12-2014,217.584
30-12-2014,251.964
30-12-2014,9.84
30-12-2014,523.764
30-12-2014,122.94
30-12-2014,47.984
30-12-2014,12.984
30-12-2014,35.448
30-12-2014,39.128
30-12-2014,551.985
30-12-2014,27.968
30-12-2014,328.776
30-12-2014,2.286
31-12-2014,113.97
31-12-2014,34.77
31-12-2014,29.68
31-12-2014,14.94
31-12-2014,1687.8
31-12-2014,605.88
31-12-2014,341.96
31-12-2014,475.944
31-12-2014,49.568
31-12-2014,1573.488
31-12-2014,47.53
31-12-2014,63.2
31-12-2014,18.9
31-12-2014,195.64
03-01-2015,95.84
03-01-2015,1227.9984
03-01-2015,184.752
03-01-2015,58.72
03-01-2015,55.328
03-01-2015,15.984
03-01-2015,3.552
05-01-2015,63.552
05-01-2015,88.752
05-01-2015,12.176
05-01-2015,172.704
05-01-2015,35.06
05-01-2015,37.32
05-01-2015,41.376
06-01-2015,403.68
06-01-2015,299.98
06-01-2015,41.9
06-01-2015,28.91
06-01-2015,11.76
06-01-2015,5.728
06-01-2015,42.24
08-01-2015,6.72
08-01-2015,1004.976
09-01-2015,124.36
09-01-2015,114.6
09-01-2015,60.74
09-01-2015,1088.76
09-01-2015,4.752
09-01-2015,959.984
09-01-2015,14.368
10-01-2015,2.992
10-01-2015,22.45
10-01-2015,572.8
10-01-2015,139.424
10-01-2015,311.98
10-01-2015,108.768
11-01-2015,205.164
11-01-2015,4.95
11-01-2015,13.52
11-01-2015,259.7
11-01-2015,42.95
11-01-2015,3.168
11-01-2015,327.564
11-01-2015,1399.93
11-01-2015,503.96
11-01-2015,35.36
11-01-2015,7.88
11-01-2015,301.96
12-01-2015,146.73
12-01-2015,19.44
12-01-2015,13.9
12-01-2015,55.424
12-01-2015,1913.4
12-01-2015,2003.92
12-01-2015,114.2
12-01-2015,32.4
12-01-2015,63.96
12-01-2015,3.64
12-01-2015,18.54
12-01-2015,2676.672
12-01-2015,61.68
12-01-2015,6.688
13-01-2015,9.82
13-01-2015,70.008
13-01-2015,77.6
13-01-2015,464.85
17-01-2015,6.68
17-01-2015,88.96
17-01-2015,254.744
19-01-2015,199.304
19-01-2015,102.438
23-01-2015,14.62
23-01-2015,29.04
24-01-2015,13.12
26-01-2015,182.72
27-01-2015,2803.92
27-01-2015,155.37
27-01-2015,431.976
27-01-2015,181.986
28-01-2015,4297.644
30-01-2015,1919.976
30-01-2015,227.36
30-01-2015,14.304
31-01-2015,32.96
31-01-2015,12.96
31-01-2015,53.34
01-02-2015,23.68
01-02-2015,85.52
01-02-2015,1188
01-02-2015,89.584
01-02-2015,20.04
01-02-2015,9.84
01-02-2015,62.982
01-02-2015,452.45
03-02-2015,10.16
03-02-2015,787.53
03-02-2015,101.88
04-02-2015,87.8
04-02-2015,71.976
04-02-2015,9.156
04-02-2015,32.192
04-02-2015,50.12
04-02-2015,47.976
05-02-2015,158.376
05-02-2015,8.856
07-02-2015,74.24
07-02-2015,9.392
07-02-2015,159.84
07-02-2015,2.892
07-02-2015,408.422
07-02-2015,382.116
07-02-2015,11.168
07-02-2015,11.952
07-02-2015,19.44
07-02-2015,32.784
07-02-2015,435.504
07-02-2015,68.6
07-02-2015,15.552
08-02-2015,128.85
08-02-2015,199.98
08-02-2015,110.98
08-02-2015,8.4
08-02-2015,277.5
08-02-2015,558.4
08-02-2015,6.368
10-02-2015,53.04
10-02-2015,53.568
10-02-2015,26.9
10-02-2015,11.808
10-02-2015,57.504
10-02-2015,94.85
10-02-2015,503.96
10-02-2015,270.34
10-02-2015,10.944
10-02-2015,7.38
10-02-2015,11.032
10-02-2015,19.44
10-02-2015,90
10-02-2015,7.38
10-02-2015,51.12
11-02-2015,2621.322
11-02-2015,197.72
11-02-2015,29.372
11-02-2015,11.952
11-02-2015,109.764
11-02-2015,512.499
11-02-2015,96.96
11-02-2015,447.93
11-02-2015,117.488
11-02-2015,344.704
11-02-2015,1038.84
14-02-2015,26.424
14-02-2015,323.982
14-02-2015,14.952
14-02-2015,71.976
14-02-2015,625.99
14-02-2015,2.286
14-02-2015,14.352
15-02-2015,699.98
15-02-2015,19.44
15-02-2015,134.97
15-02-2015,13.36
15-02-2015,41.72
15-02-2015,11.52
15-02-2015,541.44
15-02-2015,139.95
16-02-2015,87.71
16-02-2015,35.88
16-02-2015,36.84
18-02-2015,35.544
18-02-2015,61.06
18-02-2015,9.24
20-02-2015,29.99
20-02-2015,286.79
21-02-2015,2541.98
21-02-2015,49.12
22-02-2015,79.36
23-02-2015,26.88
23-02-2015,10.896
25-02-2015,22.72
25-02-2015,3.15
27-02-2015,105.98
27-02-2015,493.92
27-02-2015,16.032
27-02-2015,4.419
27-02-2015,538.92
28-02-2015,161.568
28-02-2015,389.696
01-03-2015,10.368
01-03-2015,7.056
01-03-2015,1352.3976
01-03-2015,398.4
02-03-2015,90.882
02-03-2015,74.52
02-03-2015,136.92
02-03-2015,12.144
02-03-2015,28.4
02-03-2015,149.97
05-03-2015,18.2
05-03-2015,665.88
05-03-2015,59.904
05-03-2015,8.82
05-03-2015,62.496
05-03-2015,76.752
05-03-2015,23.696
05-03-2015,49.568
05-03-2015,13.848
05-03-2015,844.116
05-03-2015,339.96
05-03-2015,27.552
05-03-2015,7.968
07-03-2015,70.98
07-03-2015,294.93
07-03-2015,168.464
07-03-2015,6.72
07-03-2015,282.888
09-03-2015,666.248
09-03-2015,31.44
09-03-2015,52.512
09-03-2015,17.9
09-03-2015,129.568
09-03-2015,238.152
09-03-2015,100.49
09-03-2015,7.5
09-03-2015,36.336
09-03-2015,120.33
09-03-2015,129.45
09-03-2015,137.62
09-03-2015,200.984
09-03-2015,6.368
10-03-2015,35.49
10-03-2015,120.666
10-03-2015,47.984
10-03-2015,15.008
10-03-2015,24
10-03-2015,32.07
11-03-2015,6.608
11-03-2015,1448.82
11-03-2015,1212.848
11-03-2015,89.97
11-03-2015,42.6
12-03-2015,10.752
12-03-2015,95.97
12-03-2015,590.352
12-03-2015,359.499
12-03-2015,16.448
12-03-2015,105.584
12-03-2015,184.66
12-03-2015,9.344
12-03-2015,482.34
12-03-2015,77.952
12-03-2015,36.784
12-03-2015,2.96
13-03-2015,141.96
13-03-2015,327.76
13-03-2015,915.136
14-03-2015,16.52
14-03-2015,19.44
14-03-2015,671.94
15-03-2015,16.776
16-03-2015,171.96
16-03-2015,491.55
16-03-2015,7.38
16-03-2015,8.34
16-03-2015,46.74
16-03-2015,2.74
16-03-2015,85.9
16-03-2015,6354.95
16-03-2015,17.52
16-03-2015,43.13
17-03-2015,15.02
17-03-2015,33.82
19-03-2015,453.576
19-03-2015,40.14
19-03-2015,383.4656
19-03-2015,17.568
19-03-2015,10.9
19-03-2015,209.7
19-03-2015,33.36
19-03-2015,1247.64
19-03-2015,3149.93
19-03-2015,65.584
19-03-2015,11.96
19-03-2015,14.496
19-03-2015,14.62
20-03-2015,23.99
20-03-2015,83.92
20-03-2015,29.304
20-03-2015,49.848
20-03-2015,2.512
20-03-2015,51.84
20-03-2015,18.864
20-03-2015,1087.936
20-03-2015,199.98
21-03-2015,962.08
21-03-2015,12.843
21-03-2015,295.456
22-03-2015,129.568
22-03-2015,18.392
22-03-2015,447.944
22-03-2015,19.56
22-03-2015,150.408
22-03-2015,14.112
22-03-2015,15.984
22-03-2015,91.96
22-03-2015,105.52
22-03-2015,1487.976
23-03-2015,107.772
23-03-2015,33.36
23-03-2015,31.56
23-03-2015,239.97
23-03-2015,192.72
23-03-2015,27.92
24-03-2015,46.9
24-03-2015,6.992
24-03-2015,359.058
26-03-2015,3393.68
26-03-2015,1085.42
26-03-2015,40.032
26-03-2015,13.11
26-03-2015,74.352
26-03-2015,16.776
27-03-2015,83.7
28-03-2015,5.232
28-03-2015,22.92
28-03-2015,166.24
28-03-2015,15.552
28-03-2015,33.4
29-03-2015,5.56
29-03-2015,1166.92
29-03-2015,212.64
29-03-2015,73.28
29-03-2015,17.64
29-03-2015,53.25
29-03-2015,19.92
29-03-2015,9.87
30-03-2015,23.52
30-03-2015,180.96
30-03-2015,366.744
31-03-2015,22.38
31-03-2015,98.376
31-03-2015,79.96
01-04-2015,192.22
01-04-2015,32.34
01-04-2015,39.9
04-04-2015,11.16
04-04-2015,10.95
04-04-2015,82.344
04-04-2015,108.4
04-04-2015,9.088
04-04-2015,599.98
04-04-2015,12.76
04-04-2015,644.076
04-04-2015,5.84
05-04-2015,22.288
05-04-2015,26.8
05-04-2015,125.93
05-04-2015,946.344
06-04-2015,30.44
06-04-2015,119.98
06-04-2015,7.38
06-04-2015,9.26
06-04-2015,989.97
06-04-2015,35.28
07-04-2015,15.48
07-04-2015,22.848
07-04-2015,1099.96
09-04-2015,619.95
09-04-2015,7.656
09-04-2015,134.376
09-04-2015,9.762
09-04-2015,4.36
09-04-2015,15.28
09-04-2015,279.9
10-04-2015,26.96
10-04-2015,20.736
10-04-2015,392.94
10-04-2015,64.944
12-04-2015,1598.058
12-04-2015,384.174
12-04-2015,25.08
12-04-2015,1799.75
12-04-2015,36.96
12-04-2015,85.96
12-04-2015,271.44
12-04-2015,16.9
12-04-2015,361.764
12-04-2015,17.94
12-04-2015,39.96
12-04-2015,364.41
12-04-2015,28.44
12-04-2015,8.226
12-04-2015,110.352
12-04-2015,36.4
13-04-2015,54.816
13-04-2015,10.744
13-04-2015,75.84
13-04-2015,241.568
13-04-2015,609.98
13-04-2015,37.68
13-04-2015,258.576
13-04-2015,199.96
13-04-2015,17.43
13-04-2015,12.88
13-04-2015,239.976
13-04-2015,211.372
13-04-2015,479.92
13-04-2015,31.104
13-04-2015,710.832
14-04-2015,35.208
16-04-2015,7.872
16-04-2015,127.764
16-04-2015,569.64
16-04-2015,9.14
16-04-2015,12.576
16-04-2015,55.47
16-04-2015,1196.86
16-04-2015,45.216
16-04-2015,43.56
16-04-2015,10.416
16-04-2015,118.782
16-04-2015,1.448
16-04-2015,523.26
16-04-2015,1439.968
17-04-2015,10.71
17-04-2015,783.96
17-04-2015,62.296
17-04-2015,5.56
17-04-2015,99.6
17-04-2015,323.37
17-04-2015,1447.65
17-04-2015,11.96
18-04-2015,1.476
18-04-2015,15.552
18-04-2015,41.424
18-04-2015,244.768
18-04-2015,947.17
18-04-2015,74.352
18-04-2015,4.312
18-04-2015,89.99
18-04-2015,106.5
18-04-2015,61.96
18-04-2015,6.16
18-04-2015,75.18
18-04-2015,115.44
18-04-2015,7.872
18-04-2015,56.686
18-04-2015,97.968
18-04-2015,21.93
18-04-2015,38.22
19-04-2015,19.568
19-04-2015,310.392
20-04-2015,595.38
20-04-2015,180.96
20-04-2015,12.96
20-04-2015,287.97
20-04-2015,117.456
21-04-2015,209.88
21-04-2015,469.95
21-04-2015,21.3
21-04-2015,191.96
22-04-2015,64.14
22-04-2015,88.776
24-04-2015,25.99
25-04-2015,21.34
25-04-2015,128.058
25-04-2015,206.43
25-04-2015,57.75
25-04-2015,13.944
25-04-2015,221.024
25-04-2015,272.4
26-04-2015,408.422
26-04-2015,72.784
26-04-2015,191.5155
26-04-2015,831.936
26-04-2015,2.624
26-04-2015,311.976
26-04-2015,59.52
26-04-2015,63.936
26-04-2015,97.04
26-04-2015,50.352
27-04-2015,1267.53
27-04-2015,5.84
27-04-2015,22.74
27-04-2015,43.56
27-04-2015,1379.92
28-04-2015,3812.97
28-04-2015,186.732
28-04-2015,12.176
28-04-2015,8.652
28-04-2015,23.832
29-04-2015,7.968
30-04-2015,213.115
30-04-2015,9.48
30-04-2015,1022.97
30-04-2015,34.65
30-04-2015,209.5
30-04-2015,6.48
30-04-2015,19.8
30-04-2015,31.4
30-04-2015,24.3
01-05-2015,87.36
01-05-2015,59.52
01-05-2015,13.168
01-05-2015,61.584
01-05-2015,17.48
01-05-2015,56.16
03-05-2015,2.556
03-05-2015,60.416
03-05-2015,563.4
03-05-2015,383.607
03-05-2015,29.34
03-05-2015,180.98
03-05-2015,4.712
03-05-2015,10.312
03-05-2015,60.69
03-05-2015,23.92
03-05-2015,7.104
03-05-2015,99.372
03-05-2015,31.92
03-05-2015,466.158
03-05-2015,33.568
03-05-2015,11.212
04-05-2015,157.794
04-05-2015,892.224
04-05-2015,98.112
04-05-2015,14.85
04-05-2015,23.904
04-05-2015,239.94
04-05-2015,7.584
04-05-2015,23.84
04-05-2015,41.988
04-05-2015,10.428
04-05-2015,563.808
04-05-2015,547.136
04-05-2015,352.45
06-05-2015,1522.638
06-05-2015,10.56
07-05-2015,19
07-05-2015,7.23
07-05-2015,38.976
